company_name,website,primary_category,subcategory,hq_country,status
Kubefirst,https://kubefirst.io,Developer Infrastructure,GitOps Platform,USA,active
Karpenter,https://karpenter.sh,Infrastructure & Cloud,Kubernetes Autoscaler,USA,active
OpenEBS,https://openebs.io,Infrastructure & Cloud,Kubernetes Storage,USA,active
Velero,https://velero.io,Infrastructure & Cloud,Kubernetes Backup,USA,active
External Secrets,https://external-secrets.io,Security & Compliance,Secrets Management,USA,active
Headlamp,https://headlamp.dev,Developer Tools,Kubernetes UI,Finland,active
Cyclops UI,https://cyclops-ui.com,Developer Tools,Kubernetes UI,Croatia,active
Glasskube,https://glasskube.dev,Developer Tools,Kubernetes Package Manager,Austria,active
Monokle,https://monokle.io,Developer Tools,Kubernetes YAML Tools,USA,active
Kubeshark,https://kubeshark.co,Developer Tools,Kubernetes Traffic Analyzer,Israel,active
Pixie,https://px.dev,Monitoring & Observability,Kubernetes Observability,USA,active
DeepFlow,https://deepflow.io,Monitoring & Observability,eBPF Observability,China,active
Inspektor Gadget,https://inspektor-gadget.io,Developer Tools,Kubernetes Debugging,USA,active
Datree,https://datree.io,Security & Compliance,Kubernetes Policy,Israel,active
kube-bench,https://github.com/aquasecurity/kube-bench,Security & Compliance,Kubernetes CIS Benchmark,USA,active
Polaris,https://polaris.docs.fairwinds.com,Security & Compliance,Kubernetes Best Practices,USA,active
Popeye,https://popeyecli.io,Developer Tools,Kubernetes Linter,Unknown,active
Calico,https://projectcalico.org,Infrastructure & Cloud,Kubernetes Networking,USA,active
Kong Kubernetes,https://konghq.com,Developer Infrastructure,Ingress Controller,USA,active
MicroK8s,https://microk8s.io,Infrastructure & Cloud,Kubernetes Distribution,UK,active
Quay.io,https://quay.io,Developer Infrastructure,Container Registry,USA,active
Sysdig,https://sysdig.com,Security & Compliance,Container Security,USA,active
Fission,https://fission.io,Infrastructure & Cloud,Serverless on Kubernetes,USA,active
Kubeless,https://kubeless.io,Infrastructure & Cloud,Serverless on Kubernetes,Spain,active
Lumigo,https://lumigo.io,Monitoring & Observability,Serverless Observability,Israel,active
Dashbird,https://dashbird.io,Monitoring & Observability,Serverless Monitoring,Estonia,active
Seed.run,https://seed.run,DevOps & CI/CD,Serverless CI/CD,USA,active
Leancloud,https://leancloud.app,Developer Infrastructure,Backend as a Service,China,active
HarperDB,https://www.harperdb.io,Data & Analytics,Hybrid SQL/NoSQL Database,USA,active
FaunaDB,https://fauna.com,Data & Analytics,Serverless Database,USA,active
Kuzzle,https://kuzzle.io,Developer Infrastructure,Backend as a Service,France,active
DSPy,https://dspy.ai,AI & ML,LLM Programming Framework,USA,active
vLLM,https://vllm.ai,AI & ML,LLM Inference,USA,active
Ray,https://www.ray.io,AI & ML,Distributed Computing,USA,active
Streamlit,https://streamlit.io,AI & ML,ML App Builder,USA,active
Gradio,https://www.gradio.app,AI & ML,ML Demo Builder,USA,active
ChromaDB,https://www.trychroma.com,AI & ML,Vector Database,USA,active
CatBoost,https://catboost.ai,AI & ML,Gradient Boosting,Russia,active
XGBoost,https://xgboost.ai,AI & ML,Gradient Boosting,USA,active
Stable Baselines3,https://stable-baselines3.readthedocs.io,AI & ML,Reinforcement Learning,France,active
SpaCy,https://spacy.io,AI & ML,NLP Library,Germany,active
Gensim,https://radimrehurek.com/gensim,AI & ML,Topic Modeling,Czech Republic,active
Starlette,https://www.starlette.io,Developer Tools,ASGI Framework,USA,active
Pyramid,https://trypyramid.com,Developer Tools,Web Framework,USA,active
Tornado Web,https://www.tornadoweb.org,Developer Tools,Async Web Framework,USA,active
Sanic,https://sanic.dev,Developer Tools,High Performance Framework,USA,active
Litestar,https://litestar.dev,Developer Tools,ASGI Framework,Israel,active
Reflex Dev,https://reflex.dev,Developer Tools,Full-Stack Reactive Framework,USA,active
Masonite,https://masoniteproject.com,Developer Tools,Web Framework,USA,active
Django REST Framework,https://www.django-rest-framework.org,Developer Tools,REST API Toolkit,UK,active
Strawberry GraphQL,https://strawberry.rocks,Developer Tools,GraphQL Library,UK,active
Connexion,https://connexion.readthedocs.io,Developer Tools,API Framework,Netherlands,active
Falcon API,https://falcon.readthedocs.io,Developer Tools,API Framework,USA,active
Gunicorn,https://gunicorn.org,Developer Tools,WSGI Server,USA,active
Uvicorn,https://www.uvicorn.org,Developer Tools,ASGI Server,USA,active
Pandera,https://pandera.readthedocs.io,Data & Analytics,Data Validation,USA,active
Datasette,https://datasette.io,Data & Analytics,Data Exploration,UK,active
Tortoise ORM,https://tortoise.github.io,Developer Tools,Async ORM,UK,active
Beanie,https://beanie-odm.readthedocs.io,Developer Tools,MongoDB ODM,Russia,active
Robot Framework,https://robotframework.org,Testing & QA,Test Automation,Finland,active
Hypothesis,https://hypothesis.works,Testing & QA,Property Testing,UK,active
Pylint,https://pylint.pycqa.org,Developer Tools,Code Analysis,Belgium,active
Flake8,https://flake8.pycqa.org,Developer Tools,Style Checker,USA,active
Mypy,https://www.mypy-lang.org,Developer Tools,Static Type Checker,Finland,active
Click,https://click.palletsprojects.com,Developer Tools,CLI Framework,Austria,active
Typer,https://typer.tiangolo.com,Developer Tools,CLI Framework,Colombia,active
Python Fire,https://github.com/google/python-fire,Developer Tools,CLI Generator,USA,active
Rich,https://rich.readthedocs.io,Developer Tools,Terminal Formatting,UK,active
Textual,https://textual.textualize.io,Developer Tools,TUI Framework,UK,active
Boto3,https://boto3.amazonaws.com,Developer Infrastructure,AWS SDK,USA,active
Chalice,https://aws.github.io/chalice,Developer Infrastructure,Serverless Framework,USA,active
Dask,https://www.dask.org,Data & Analytics,Parallel Computing,USA,active
Celery,https://docs.celeryq.dev,Developer Infrastructure,Task Queue,USA,active
Dramatiq,https://dramatiq.io,Developer Infrastructure,Task Queue,USA,active
Sphinx,https://www.sphinx-doc.org,Developer Tools,Documentation Generator,USA,active
MkDocs,https://www.mkdocs.org,Developer Tools,Documentation Generator,USA,active
Kivy,https://kivy.org,Developer Tools,Mobile/GUI Framework,USA,active
PyNaCl,https://pynacl.readthedocs.io,Security & Compliance,Cryptography Library,USA,active
Paramiko,https://paramiko.org,Developer Tools,SSH Library,USA,active
mitmproxy,https://mitmproxy.org,Developer Tools,HTTPS Proxy,USA,active
HTTPX,https://www.python-httpx.org,Developer Tools,HTTP Client,UK,active
Pillow,https://python-pillow.org,Developer Tools,Image Processing,USA,active
OpenCV,https://opencv.org,AI & ML,Computer Vision,USA,active
uv,https://docs.astral.sh/uv,Developer Tools,Python Package Manager,USA,active
Poetry,https://python-poetry.org,Developer Tools,Python Dependency Manager,USA,active
Charm,https://charm.sh,Developer Tools,Terminal Apps Toolkit,USA,active
Syncthing,https://syncthing.net,Developer Tools,File Synchronization,Sweden,active
Nomad,https://www.nomadproject.io,Infrastructure & Cloud,Workload Orchestration,USA,active
Caddy,https://caddyserver.com,Infrastructure & Cloud,Web Server,USA,active
HAProxy,http://www.haproxy.org,Infrastructure & Cloud,Load Balancer,France,active
ConcourseCI,https://concourse-ci.org,DevOps & CI/CD,CI/CD Pipeline,Canada,active
Semaphore CI,https://semaphore.io,DevOps & CI/CD,CI/CD Platform,Croatia,active
JaCoCo,https://www.jacoco.org,Testing & QA,Code Coverage,Germany,active
KubeEdge,https://kubeedge.io,Infrastructure & Cloud,Edge Kubernetes,China,active
K3d,https://k3d.io,Developer Tools,Kubernetes in Docker,Germany,active
mirrord,https://mirrord.dev,Developer Tools,Kubernetes Dev Mirror,Israel,active
Gefyra,https://gefyra.dev,Developer Tools,Kubernetes Dev Tool,Germany,active
cdk8s,https://cdk8s.io,Developer Infrastructure,Kubernetes SDK,USA,active
Kosko,https://kosko.dev,Developer Tools,Kubernetes Configuration,Japan,active
Kiali,https://kiali.io,Monitoring & Observability,Service Mesh Observability,USA,active
Rauthy,https://rauthy.leptos.dev,Security & Compliance,OpenID Connect SSO,Germany,active
LLDAP,https://github.com/lldap/lldap,Security & Compliance,LDAP Server,France,active
Spring Framework,https://spring.io,Developer Tools,Java Framework,USA,active
Hibernate,https://hibernate.org,Developer Tools,Java ORM,USA,active
Maven,https://maven.apache.org,Developer Tools,Build Tool,USA,active
IntelliJ IDEA,https://www.jetbrains.com/idea,Developer Tools,IDE,Czech Republic,active
Checkstyle,https://checkstyle.org,Developer Tools,Code Style Checker,UK,active
Crunchy Bridge,https://www.crunchydata.com/products/crunchy-bridge,Data & Analytics,Managed PostgreSQL,USA,active
pgModeler,https://pgmodeler.io,Developer Tools,Database Modeler,Brazil,active
pgweb,https://github.com/sosedoff/pgweb,Developer Tools,PostgreSQL Web Client,USA,active
Apache Superset,https://superset.apache.org,Data & Analytics,BI Platform,USA,active
Plausible Analytics,https://plausible.io,Analytics & Marketing,Privacy Analytics,Estonia,active
Cosmic CMS,https://www.cosmicjs.com,Content Management,Headless CMS,USA,active
Webiny,https://www.webiny.com,Content Management,Serverless CMS,UK,active
GraphCMS,https://hygraph.com,Content Management,GraphQL CMS,Germany,active
Apito,https://apito.io,Developer Infrastructure,Headless CMS,Bangladesh,active
JackDB,https://www.jackdb.com,Developer Tools,Web SQL Interface,USA,active
Holistics,https://www.holistics.io,Data & Analytics,Analytics Platform,Singapore,active
Count,https://count.co,Data & Analytics,Analytics Platform,UK,active
MongoDB,https://www.mongodb.com,Data & Analytics,Document Database,USA,active
Redis,https://redis.io,Data & Analytics,In-memory Database,USA,active
HTTP Toolkit,https://httptoolkit.com,Developer Tools,HTTP Debugging,UK,active
Buf,https://buf.build,Developer Tools,Protobuf Tooling,USA,active
SQLAlchemy,https://www.sqlalchemy.org,Developer Tools,Python ORM,USA,active
Pandas,https://pandas.pydata.org,Data & Analytics,Data Analysis Library,USA,active
NumPy,https://numpy.org,Developer Tools,Numerical Computing,USA,active
SciPy,https://scipy.org,Developer Tools,Scientific Computing,USA,active
Matplotlib,https://matplotlib.org,Data & Analytics,Data Visualization,USA,active
Bokeh,https://bokeh.org,Data & Analytics,Web Visualization,USA,active
Altair,https://altair-viz.github.io,Data & Analytics,Statistical Visualization,USA,active
Pytest,https://pytest.org,Testing & QA,Testing Framework,Germany,active
Conda,https://docs.conda.io,Developer Tools,Package Manager,USA,active
Pyenv,https://github.com/pyenv/pyenv,Developer Tools,Python Version Manager,Japan,active
Pipx,https://pypa.github.io/pipx,Developer Tools,Python App Installer,USA,active
NLTK,https://www.nltk.org,AI & ML,NLP Library,USA,active
Beautiful Soup,https://www.crummy.com/software/BeautifulSoup,Developer Tools,HTML Parser,USA,active
Requests Library,https://requests.readthedocs.io,Developer Tools,HTTP Library,USA,active
APScheduler,https://apscheduler.readthedocs.io,Developer Tools,Task Scheduler,Canada,active
Fabric,https://www.fabfile.org,DevOps & CI/CD,Remote Execution,USA,active
Diagrams,https://diagrams.mingrammer.com,Developer Tools,Infrastructure Diagrams,South Korea,active
PyQt,https://www.riverbankcomputing.com/software/pyqt,Developer Tools,Qt Bindings,UK,active
MoviePy,https://zulko.github.io/moviepy,Developer Tools,Video Processing,France,active
Librosa,https://librosa.org,Developer Tools,Audio Analysis,USA,active
Wgpu,https://wgpu.rs,Developer Tools,GPU Graphics API,USA,active
Resvg,https://github.com/RazrFalcon/resvg,Developer Tools,SVG Rendering,Russia,active
Espanso,https://espanso.org,Developer Tools,Text Expander,Italy,active
AiChat,https://github.com/sigoden/aichat,AI & ML,LLM CLI Tool,China,active
Leptos,https://leptos.dev,Developer Tools,Rust Web Framework,USA,active
Criterion.rs,https://bheisler.github.io/criterion.rs,Testing & QA,Rust Benchmarking,Canada,active
GitUI,https://github.com/extrawurst/gitui,Developer Tools,Git TUI,Germany,active
Pijul,https://pijul.org,Developer Tools,Version Control,France,active
Buffrs,https://github.com/helsing-ai/buffrs,Developer Tools,Protobuf Package Manager,Germany,active
Redox OS,https://www.redox-os.org,Developer Tools,Experimental OS,USA,active
Tock OS,https://tockos.org,Developer Tools,Embedded OS,USA,active
Anchor Framework,https://anchor-lang.com,Blockchain & Web3,Solana Development,USA,active
Arti Tor,https://gitlab.torproject.org/tpo/core/arti,Security & Compliance,Tor Client,USA,active
Mullvad VPN,https://mullvad.net,Security & Compliance,VPN,Sweden,active
EasyTier,https://www.easytier.top,Infrastructure & Cloud,Mesh VPN,China,active
Innernet,https://github.com/tonarino/innernet,Infrastructure & Cloud,Private Mesh Network,Canada,active
Yazi Terminal,https://yazi-rs.github.io,Developer Tools,Terminal File Manager,China,active
Broot,https://dystroy.org/broot,Developer Tools,Directory Navigator,France,active
Just,https://github.com/casey/just,Developer Tools,Command Runner,USA,active
Watchexec,https://watchexec.github.io,Developer Tools,File Watcher,New Zealand,active
Tokei,https://github.com/XAMPPRocky/tokei,Developer Tools,Line Counter,UK,active
Hypercorn,https://hypercorn.readthedocs.io,Developer Tools,ASGI Server,UK,active
RQ (Redis Queue),https://python-rq.org,Developer Infrastructure,Job Queue,Germany,active
Huey,https://huey.readthedocs.io,Developer Infrastructure,Task Queue,USA,active
Marshmallow,https://marshmallow.readthedocs.io,Developer Tools,Serialization Library,USA,active
Stanza NLP,https://stanfordnlp.github.io/stanza,AI & ML,NLP Library,USA,active
JAX,https://jax.readthedocs.io,AI & ML,ML Framework,USA,active
LightGBM,https://lightgbm.readthedocs.io,AI & ML,Gradient Boosting,USA,active
Scikit-learn,https://scikit-learn.org,AI & ML,Machine Learning,France,active
Keras,https://keras.io,AI & ML,Deep Learning API,USA,active
PyTorch,https://pytorch.org,AI & ML,Deep Learning,USA,active
TensorFlow,https://www.tensorflow.org,AI & ML,Deep Learning Platform,USA,active
Postgres,https://www.postgresql.org,Data & Analytics,Relational Database,USA,active
MySQL,https://www.mysql.com,Data & Analytics,Relational Database,USA,active
MariaDB,https://mariadb.org,Data & Analytics,Relational Database,Finland,active
SQLite,https://www.sqlite.org,Data & Analytics,Embedded Database,USA,active
Cassandra,https://cassandra.apache.org,Data & Analytics,NoSQL Database,USA,active
NATS Streaming,https://nats.io,Developer Infrastructure,Messaging,USA,active
Liftbridge,https://liftbridge.io,Developer Infrastructure,Message Streams,USA,active
CRI-O,https://cri-o.io,Infrastructure & Cloud,Kubernetes Runtime,USA,active
LXC,https://linuxcontainers.org,Infrastructure & Cloud,Linux Containers,Switzerland,active
BuildKit,https://github.com/moby/buildkit,DevOps & CI/CD,Build Toolkit,USA,active
docker-slim,https://github.com/slimtoolkit/slim,DevOps & CI/CD,Container Optimizer,USA,active
Syft,https://github.com/anchore/syft,Security & Compliance,SBOM Generator,USA,active
docker-bench-security,https://github.com/docker/docker-bench-security,Security & Compliance,Docker Security Audit,USA,active
Checkov,https://www.checkov.io,Security & Compliance,IaC Scanner,USA,active
Kubesec,https://kubesec.io,Security & Compliance,Kubernetes Security,UK,active
OPA Gatekeeper,https://open-policy-agent.github.io/gatekeeper,Security & Compliance,Policy Enforcement,USA,active
KubeLinter,https://github.com/stackrox/kube-linter,Developer Tools,Kubernetes Linter,USA,active
SLSA Framework,https://slsa.dev,Security & Compliance,Software Supply Chain,USA,active
Cosign,https://docs.sigstore.dev/cosign/overview,Security & Compliance,Container Signing,USA,active
Mage,https://magefile.org,Developer Tools,Go Build Tool,USA,active
Task Runner,https://taskfile.dev,Developer Tools,Task Runner,Brazil,active
Air,https://github.com/cosmtrek/air,Developer Tools,Go Live Reload,China,active
SQLFluff,https://sqlfluff.com,Developer Tools,SQL Linter,UK,active
Amundsen,https://www.amundsen.io,Data & Analytics,Data Discovery,USA,active
Apache Spark,https://spark.apache.org,Data & Analytics,Big Data Processing,USA,active
Apache Flink,https://flink.apache.org,Data & Analytics,Stream Processing,Germany,active
Apache Arrow,https://arrow.apache.org,Data & Analytics,Columnar Data Format,USA,active
Trino,https://trino.io,Data & Analytics,SQL Query Engine,USA,active
Presto,https://prestodb.io,Data & Analytics,SQL Query Engine,USA,active
Druid,https://druid.apache.org,Data & Analytics,Real-time Analytics,USA,active
Pinot,https://pinot.apache.org,Data & Analytics,Real-time OLAP,USA,active
Fluent Bit,https://fluentbit.io,Monitoring & Observability,Log Processor,USA,active
Logstash,https://www.elastic.co/logstash,Monitoring & Observability,Log Processing,USA,active
OpenSearch,https://opensearch.org,Data & Analytics,Search & Analytics,USA,active
Manticore Search,https://manticoresearch.com,Developer Infrastructure,Search Engine,Netherlands,active
Argo Workflows,https://argoproj.github.io/workflows,DevOps & CI/CD,Kubernetes Workflows,USA,active
Argo Rollouts,https://argoproj.github.io/rollouts,DevOps & CI/CD,Progressive Delivery,USA,active
KubeVela,https://kubevela.io,Infrastructure & Cloud,Application Delivery,China,active
Conductor,https://www.conductor.build,DevOps & CI/CD,CI/CD Platform,USA,active
Robusta,https://home.robusta.dev,Monitoring & Observability,Kubernetes Alerts,Israel,active
Botkube,https://botkube.io,Monitoring & Observability,Kubernetes Notifications,USA,active
Blameless,https://www.blameless.com,Monitoring & Observability,SRE Platform,USA,active
Nobl9,https://nobl9.com,Monitoring & Observability,SLO Management,USA,active
Reliably,https://reliably.com,Monitoring & Observability,SLO Tracking,UK,active
Tracetest,https://tracetest.io,Testing & QA,Trace-based Testing,USA,active
Chaos Toolkit,https://chaostoolkit.org,Testing & QA,Chaos Engineering,France,active
LitmusChaos,https://litmuschaos.io,Testing & QA,Chaos Engineering,India,active
Gremlin,https://www.gremlin.com,Testing & QA,Chaos Engineering,USA,active
Steadybit,https://www.steadybit.com,Testing & QA,Chaos Engineering,Germany,active
Vegeta,https://github.com/tsenart/vegeta,Testing & QA,HTTP Load Testing,Portugal,active
Nightwatch,https://nightwatchjs.org,Testing & QA,E2E Testing,Netherlands,active
PractiTest,https://www.practitest.com,Testing & QA,Test Management,Israel,active
Xray,https://www.getxray.app,Testing & QA,Jira Test Management,Portugal,active
Zephyr Scale,https://www.smartbear.com/test-management/zephyr-scale,Testing & QA,Test Management,USA,active
qTest,https://www.tricentis.com/products/agile-dev-testing-qtest,Testing & QA,Test Management,USA,active
SpiraTest,https://www.inflectra.com/SpiraTest,Testing & QA,Test Management,USA,active
Allure Report,https://allurereport.org,Testing & QA,Test Reporting,Russia,active
ReportPortal,https://reportportal.io,Testing & QA,Test Reporting,USA,active
Testsigma,https://testsigma.com,Testing & QA,AI Test Automation,India,active
Metatests,https://metatests.io,Testing & QA,No-code Testing,Unknown,active
Functionize,https://www.functionize.com,Testing & QA,AI Testing,USA,active
Squish,https://www.froglogic.com/squish,Testing & QA,GUI Testing,Germany,active
Bit,https://bit.dev,Developer Tools,Component Platform,Israel,active
Changesets,https://github.com/changesets/changesets,Developer Tools,Version Management,UK,active
Semantic Release,https://semantic-release.gitbook.io,Developer Tools,Release Automation,Germany,active
Release Please,https://github.com/googleapis/release-please,Developer Tools,Release Automation,USA,active
Renovate,https://docs.renovatebot.com,Developer Tools,Dependency Updates,UK,active
Dependabot,https://docs.github.com/en/code-security/dependabot,Security & Compliance,Dependency Management,USA,active
Socket Security,https://socket.dev,Security & Compliance,Supply Chain Security,USA,active
Sonatype,https://www.sonatype.com,Security & Compliance,Component Intelligence,USA,active
JFrog Xray,https://jfrog.com/xray,Security & Compliance,Artifact Security,USA,active
Codenotary,https://codenotary.com,Security & Compliance,Software Trust,Germany,active
Tekton Chains,https://tekton.dev/docs/chains,Security & Compliance,Supply Chain Security,USA,active
in-toto,https://in-toto.io,Security & Compliance,Software Supply Chain,USA,active
SBOM Tool,https://github.com/microsoft/sbom-tool,Security & Compliance,SBOM Generator,USA,active
CycloneDX,https://cyclonedx.org,Security & Compliance,SBOM Standard,USA,active
SPDX,https://spdx.dev,Security & Compliance,License Standard,USA,active
Tines,https://www.tines.com,Security & Compliance,Security Automation,Ireland,active
Torq,https://torq.io,Security & Compliance,Security Automation,USA,active
