company_name,website,primary_category,subcategory,hq_country,status
ShadCN UI,ui.shadcn.com,Developer Tools,UI Component Library,US,pending_review
Tailwind CSS,tailwindcss.com,Developer Tools,CSS Framework,US,pending_review
Radix UI,radix-ui.com,Developer Tools,UI Component Library,US,pending_review
Headless UI,headlessui.com,Developer Tools,UI Component Library,US,pending_review
Chakra UI,chakra-ui.com,Developer Tools,UI Component Library,NG,pending_review
Mantine,mantine.dev,Developer Tools,UI Component Library,BY,pending_review
Framer Motion,motion.dev,Developer Tools,Animation Library,NL,pending_review
TanStack,tanstack.com,Developer Tools,Data Fetching Library,US,pending_review
Zustand,github.com/pmndrs/zustand,Developer Tools,State Management,US,pending_review
Jotai,jotai.org,Developer Tools,State Management,JP,pending_review
tRPC,trpc.io,Developer Tools,API Framework,SE,pending_review
Zod,zod.dev,Developer Tools,Validation Library,US,pending_review
Checkly,checklyhq.com,Observability,Synthetic Monitoring,DE,pending_review
OpenStatus,openstatus.dev,Observability,Status Page,FR,pending_review
Axiom,axiom.co,Observability,Log Management,US,pending_review
Komodor,komodor.com,Observability,Kubernetes Monitoring,IL,pending_review
Coolify,coolify.io,CI/CD,Self-Hosted PaaS,HU,pending_review
Dokploy,dokploy.com,CI/CD,Self-Hosted PaaS,US,pending_review
Kamal,kamal-deploy.org,CI/CD,Deployment Tool,US,pending_review
Dokku,dokku.com,CI/CD,Self-Hosted PaaS,US,pending_review
Temporal,temporal.io,Developer Tools,Workflow Orchestration,US,pending_review
Inngest,inngest.com,Developer Tools,Background Jobs,US,pending_review
Zapier,zapier.com,Developer Tools,Workflow Automation,US,pending_review
Make,make.com,Developer Tools,Workflow Automation,CZ,pending_review
IFTTT,ifttt.com,Developer Tools,Workflow Automation,US,pending_review
Perplexity,perplexity.ai,AI API & SDK,AI Search,US,pending_review
Midjourney,midjourney.com,AI API & SDK,Image Generation,US,pending_review
Mutable.ai,mutable.ai,Code Assistants,AI Code Review,US,pending_review
CodeAnt AI,codeant.ai,Code Assistants,AI Code Review,IN,pending_review
Stenography,stenography.dev,Code Assistants,AI Documentation,US,pending_review
WhatTheDiff,whatthediff.ai,Code Assistants,AI Code Review,DE,pending_review
Grit,grit.io,Code Assistants,AI Code Migration,US,pending_review
Bugasura,bugasura.io,Developer Tools,Bug Tracking,IN,pending_review
Code Climate,codeclimate.com,Developer Tools,Code Quality,US,pending_review
Figstack,figstack.com,Code Assistants,AI Code Understanding,US,pending_review
Stepsize AI,stepsize.com,Developer Tools,Technical Debt Tracking,UK,pending_review
Cal.com,cal.com,Developer Tools,Scheduling,US,pending_review
Documenso,documenso.com,Developer Tools,E-Signatures,DE,pending_review
Formbricks,formbricks.com,Developer Tools,Surveys & Forms,DE,pending_review
Twenty CRM,twenty.com,CRM & Lifecycle,Open Source CRM,FR,pending_review
Plane,plane.so,Developer Tools,Project Management,IN,pending_review
NocoDB,nocodb.com,Developer Tools,Database UI,IN,pending_review
AppFlowy,appflowy.io,Developer Tools,Workspace,US,pending_review
Affine,affine.pro,Developer Tools,Workspace,CN,pending_review
Playwright,playwright.dev,Test Automation,Browser Testing,US,pending_review
Cypress,cypress.io,Test Automation,Browser Testing,US,pending_review
Bruno,usebruno.com,Developer Tools,API Client,IN,pending_review
k6,k6.io,Test Automation,Load Testing,SE,pending_review
Selenium,selenium.dev,Test Automation,Browser Testing,US,pending_review
Katalon Studio,katalon.com,Test Automation,Test Platform,US,pending_review
TestRail,testrail.com,Test Automation,Test Management,DE,pending_review
Mattermost,mattermost.com,Developer Tools,Team Chat,US,pending_review
Jitsi,jitsi.org,Developer Tools,Video Conferencing,US,pending_review
Chatwoot,chatwoot.com,Customer Support SDK,Live Chat,IN,pending_review
Beehiiv,beehiiv.com,Developer Tools,Newsletter Platform,US,pending_review
Substack,substack.com,Developer Tools,Newsletter Platform,US,pending_review
ConvertKit,convertkit.com,Developer Tools,Email Marketing,US,pending_review
Mailchimp,mailchimp.com,Developer Tools,Email Marketing,US,pending_review
Buffer,buffer.com,Developer Tools,Social Media Management,US,pending_review
Bubble,bubble.io,No-Code Low-Code,App Builder,US,pending_review
Glide,glideapps.com,No-Code Low-Code,Mobile App Builder,US,pending_review
Airtable,airtable.com,No-Code Low-Code,Spreadsheet Database,US,pending_review
Notion,notion.so,Developer Tools,Workspace,US,pending_review
Typedream,typedream.com,No-Code Low-Code,Landing Pages,US,pending_review
Carrd,carrd.co,No-Code Low-Code,Landing Pages,US,pending_review
Docker,docker.com,Developer Tools,Containerization,US,pending_review
Kubernetes,kubernetes.io,Developer Tools,Container Orchestration,US,pending_review
Terraform,terraform.io,Developer Tools,Infrastructure as Code,US,pending_review
OpenTofu,opentofu.org,Developer Tools,Infrastructure as Code,US,pending_review
Ansible,ansible.com,Developer Tools,Configuration Management,US,pending_review
Prometheus,prometheus.io,Observability,Metrics Collection,US,pending_review
ArgoCD,argoproj.github.io/cd,CI/CD,GitOps,US,pending_review
Flux,fluxcd.io,CI/CD,GitOps,US,pending_review
Istio,istio.io,Developer Tools,Service Mesh,US,pending_review
Linkerd,linkerd.io,Developer Tools,Service Mesh,US,pending_review
Teleport,goteleport.com,Developer Tools,Access Management,US,pending_review
Lens,k8slens.dev,Developer Tools,Kubernetes IDE,FI,pending_review
Gitpod,gitpod.io,Developer Tools,Cloud IDE,DE,pending_review
env0,env0.com,Developer Tools,IaC Automation,IL,pending_review
Scalr,scalr.com,Developer Tools,IaC Management,US,pending_review
Pulumi,pulumi.com,Developer Tools,Infrastructure as Code,US,pending_review
Jan AI,jan.ai,AI API & SDK,Local LLM Runner,VN,pending_review
AnythingLLM,anythingllm.com,AI API & SDK,RAG Application,US,pending_review
Langflow,langflow.org,AI API & SDK,AI Workflow Builder,US,pending_review
Promptfoo,promptfoo.dev,AI API & SDK,LLM Testing,US,pending_review
Open WebUI,openwebui.com,AI API & SDK,LLM Interface,US,pending_review
LLMWare,llmware.ai,AI API & SDK,Enterprise RAG,US,pending_review
Trieve,trieve.ai,Search & Recommendations,AI Search,US,pending_review
Docusaurus,docusaurus.io,Developer Tools,Documentation Framework,US,pending_review
Hugo,gohugo.io,Developer Tools,Static Site Generator,US,pending_review
Umami,umami.is,Product Analytics,Web Analytics,US,pending_review
Fathom Analytics,usefathom.com,Product Analytics,Privacy Analytics,CA,pending_review
Google Analytics,analytics.google.com,Product Analytics,Web Analytics,US,pending_review
UptimeRobot,uptimerobot.com,Observability,Uptime Monitoring,TR,pending_review
Trivy,aquasecurity.github.io/trivy,Security Scanning,Container Security,IL,pending_review
OWASP ZAP,zaproxy.org,Security Scanning,Web Security Scanner,US,pending_review
Snipcart,snipcart.com,Payment Gateway,E-Commerce Cart,CA,pending_review
Shopify,shopify.com,Payment Gateway,E-Commerce Platform,CA,pending_review
Raycast,raycast.com,Developer Tools,Productivity Launcher,UK,pending_review
Linear,linear.app,Developer Tools,Issue Tracker,US,pending_review
Obsidian,obsidian.md,Developer Tools,Knowledge Management,US,pending_review
Loom,loom.com,Developer Tools,Video Recording,US,pending_review
Descript,descript.com,Developer Tools,Video Editing,US,pending_review
Calendly,calendly.com,Developer Tools,Scheduling,US,pending_review
Tally,tally.so,Developer Tools,Forms,BE,pending_review
Typeform,typeform.com,Developer Tools,Forms & Surveys,ES,pending_review
Task,taskfile.dev,Developer Tools,Task Runner,BR,pending_review
HMPL,hmpl-lang.dev,Developer Tools,Template Language,US,pending_review
Motia,motia.dev,Developer Tools,Workflow Framework,US,pending_review
Pkl,pkl-lang.org,Developer Tools,Configuration Language,US,pending_review
Devbox,jetify.com/devbox,Developer Tools,Dev Environment Manager,US,pending_review
Grafana Faro,grafana.com/products/faro,Observability,Frontend Observability,US,pending_review
Grafana Loki,grafana.com/oss/loki,Observability,Log Aggregation,US,pending_review
Grafana Mimir,grafana.com/oss/mimir,Observability,Metrics Storage,US,pending_review
Grafana Tempo,grafana.com/oss/tempo,Observability,Distributed Tracing,US,pending_review
OpenTelemetry,opentelemetry.io,Observability,Telemetry Framework,US,pending_review
MedusaJS,medusajs.com,Developer Tools,Headless Commerce,DK,pending_review
PrestaShop,prestashop.com,Developer Tools,E-Commerce,FR,pending_review
PagerDuty,pagerduty.com,Observability,Incident Management,US,pending_review
Postiz,postiz.com,Developer Tools,Social Media Scheduling,IL,pending_review
Papermark,papermark.io,Developer Tools,Document Sharing,US,pending_review
Dub,dub.co,Developer Tools,Link Management,US,pending_review
Mautic,mautic.org,Developer Tools,Marketing Automation,US,pending_review
ERPNext,erpnext.com,Developer Tools,ERP,IN,pending_review
Nextcloud,nextcloud.com,Developer Tools,File Sharing,DE,pending_review
Wekan,wekan.github.io,Developer Tools,Kanban Board,FI,pending_review
Ahrefs,ahrefs.com,Developer Tools,SEO Tools,SG,pending_review
Semrush,semrush.com,Developer Tools,SEO Platform,US,pending_review
Surfer SEO,surferseo.com,Developer Tools,Content Optimization,PL,pending_review
Frase,frase.io,Developer Tools,SEO Research,CA,pending_review
Clearbit,clearbit.com,Developer Tools,Lead Enrichment,US,pending_review
Magic,magic.link,Identity & Auth,Passwordless Auth,US,pending_review
Codeium,codeium.com,Code Assistants,AI Code Completion,US,pending_review
Scribe,scribehow.com,Developer Tools,Process Documentation,US,pending_review
Otter.ai,otter.ai,Developer Tools,Meeting Transcription,US,pending_review
Lightpanda,lightpanda.io,Developer Tools,Headless Browser,FR,pending_review
Val.town,val.town,Developer Tools,Cloud Scripting,US,pending_review
Wasp,wasp-lang.dev,Developer Tools,Full-Stack Framework,US,pending_review
Fluentd,fluentd.org,Observability,Log Collection,US,pending_review
Chaos Monkey,github.com/Netflix/chaosmonkey,Developer Tools,Chaos Engineering,US,pending_review
Turborepo,turbo.build,Developer Tools,Monorepo Build System,US,pending_review
Soketi,soketi.app,Realtime & WebSocket,WebSocket Server,US,pending_review
GitKraken,gitkraken.com,Developer Tools,Git Client,US,pending_review
Wappalyzer,wappalyzer.com,Developer Tools,Technology Profiler,NL,pending_review
Mermaid,mermaid.js.org,Developer Tools,Diagram as Code,SE,pending_review
QuickBooks,quickbooks.intuit.com,Developer Tools,Accounting,US,pending_review
Wave,waveapps.com,Developer Tools,Accounting,CA,pending_review
Xero,xero.com,Developer Tools,Accounting,NZ,pending_review
Hypefury,hypefury.com,Developer Tools,Social Media Growth,NL,pending_review
Taplio,taplio.com,Developer Tools,LinkedIn Growth,FR,pending_review
Upscayl,upscayl.org,Developer Tools,Image Upscaling,US,pending_review
Kdenlive,kdenlive.org,Developer Tools,Video Editing,DE,pending_review
Gatus,gatus.io,Observability,Health Dashboard,CA,pending_review
Abstra,abstra.io,Developer Tools,Python Workflow Engine,BR,pending_review
CodeParrot,codeparrot.ai,Code Assistants,Frontend AI,US,pending_review
CodeSquire,codesquire.ai,Code Assistants,Data Science AI,US,pending_review
Ona,ona.com,Developer Tools,Cloud Dev Environments,US,pending_review
VibeCom,vibecom.app,Developer Tools,Idea Validation,US,pending_review
Product Hunt,producthunt.com,Developer Tools,Product Discovery,US,pending_review
daily.dev,daily.dev,Developer Tools,Developer News,IL,pending_review
Kaniko,github.com/GoogleContainerTools/kaniko,CI/CD,Container Image Builder,US,pending_review
Chef,chef.io,Developer Tools,Configuration Management,US,pending_review
Puppet,puppet.com,Developer Tools,Configuration Management,US,pending_review
Salt,saltproject.io,Developer Tools,Configuration Management,US,pending_review
OpenFaaS,openfaas.com,Developer Tools,Serverless Functions,UK,pending_review
MinIO,min.io,Object Storage & Media,Object Storage,US,pending_review
Pydantic,pydantic.dev,Developer Tools,Data Validation,US,pending_review
Deno,deno.com,Developer Tools,JavaScript Runtime,US,pending_review
Valkey,valkey.io,Developer Tools,In-Memory Database,US,pending_review
Workato,workato.com,Developer Tools,Enterprise Automation,US,pending_review
Grafbase,grafbase.com,Backend as a Service,GraphQL Backend,SE,pending_review
Ekit Studio,ekitstudio.com,Developer Tools,Dynamic Pages Engine,US,pending_review
