company_name,website,primary_category,subcategory,hq_country,status
Telepresence,telepresence.io,Infrastructure & DevOps,Kubernetes Development,US,active
Kestra,kestra.io,Infrastructure & DevOps,Workflow Orchestration,France,active
Istio,istio.io,Infrastructure & DevOps,Service Mesh,US,active
Linkerd,linkerd.io,Infrastructure & DevOps,Service Mesh,US,active
Consul,consul.io,Infrastructure & DevOps,Service Mesh,US,active
Cilium,cilium.io,Infrastructure & DevOps,Cloud Native Networking,US,active
Meshery,meshery.io,Infrastructure & DevOps,Service Mesh Management,US,active
Harbor,goharbor.io,Infrastructure & DevOps,Container Registry,US,active
Sonatype Nexus,sonatype.com,Infrastructure & DevOps,Artifact Management,US,active
JFrog Artifactory,jfrog.com/artifactory,Infrastructure & DevOps,Artifact Management,US,active
Serverless Framework,serverless.com,Infrastructure & DevOps,Serverless,US,active
AWS SAM,aws.amazon.com/serverless/sam,Infrastructure & DevOps,Serverless,US,active
Cycloid,cycloid.io,Infrastructure & DevOps,Platform Engineering,France,active
Humanitec,humanitec.com,Developer Experience,Internal Developer Platform,Germany,active
Kratix,kratix.io,Developer Experience,Internal Developer Platform,UK,active
Qovery,qovery.com,Developer Experience,Internal Developer Platform,France,active
Score,score.dev,Developer Experience,Internal Developer Platform,Germany,active
Amplication,amplication.com,Developer Experience,Code Generation,Israel,active
Gitpod,gitpod.io,Developer Experience,Cloud IDE,Germany,active
GitHub Codespaces,github.com/features/codespaces,Developer Experience,Cloud IDE,US,active
Codeanywhere,codeanywhere.com,Developer Experience,Cloud IDE,Croatia,active
DevPod,devpod.sh,Developer Experience,Dev Environments,US,active
Nix,nixos.org,Developer Experience,Dev Environments,Netherlands,active
DevBox,jetify.com/devbox,Developer Experience,Dev Environments,US,active
Archbee,archbee.com,Developer Experience,Documentation,Romania,active
GitBook,gitbook.com,Developer Experience,Documentation,France,active
Docusaurus,docusaurus.io,Developer Experience,Documentation,US,active
Read the Docs,readthedocs.org,Developer Experience,Documentation,US,active
Ferndesk,ferndesk.com,Developer Experience,Documentation,US,active
ClickHelp,clickhelp.com,Developer Experience,Documentation,US,active
Document360,document360.com,Developer Experience,Documentation,US,active
WireMock,wiremock.org,API Tools,API Mocking,UK,active
Mockoon,mockoon.com,API Tools,API Mocking,France,active
Microcks,microcks.io,API Tools,API Mocking,France,active
Prism,stoplight.io/prism,API Tools,API Mocking,US,active
Redocly,redocly.com,API Tools,API Documentation,US,active
SwaggerHub,swagger.io/tools/swaggerhub,API Tools,API Documentation,US,active
Apimatic,apimatic.io,API Tools,API Documentation,US,active
Slate,slatedocs.github.io,API Tools,API Documentation,US,active
RapidAPI,rapidapi.com,API Tools,API Marketplace,US,active
Levo.ai,levo.ai,API Tools,API Security,US,active
Katalon,katalon.com,API Tools,API Testing,US,active
SoapUI,soapui.org,API Tools,API Testing,US,active
ACCELQ,accelq.com,API Tools,API Testing,US,active
TestSprite,testsprite.com,API Tools,API Testing,US,active
Apollo GraphQL,apollographql.com,API Tools,GraphQL,US,active
GraphQL Yoga,the-guild.dev/graphql/yoga-server,API Tools,GraphQL,Israel,active
Stellate,stellate.co,API Tools,GraphQL,Germany,active
WunderGraph,wundergraph.com,API Tools,GraphQL,Germany,active
Hygraph,hygraph.com,API Tools,GraphQL CMS,Germany,active
Altair GraphQL,altairgraphql.dev,API Tools,GraphQL Client,US,active
Kong Mesh,konghq.com/products/kong-mesh,API Tools,API Gateway,US,active
Tyk Gateway,tyk.io,API Tools,API Gateway,UK,active
KeyDB,keydb.dev,Database,In-Memory Database,US,active
Dragonfly,dragonflydb.io,Database,In-Memory Database,Israel,active
Valkey,valkey.io,Database,In-Memory Database,US,active
Neo4j,neo4j.com,Database,Graph Database,Sweden,active
TigerGraph,tigergraph.com,Database,Graph Database,US,active
ArangoDB,arangodb.com,Database,Multi-Model Database,Germany,active
NebulaGraph,nebula-graph.io,Database,Graph Database,China,active
Dgraph,dgraph.io,Database,Graph Database,US,active
PuppyGraph,puppygraph.com,Database,Graph Database,US,active
ArcadeDB,arcadedb.com,Database,Multi-Model Database,UK,active
TimescaleDB,timescale.com,Database,Time Series Database,US,active
Tiger Data,tigerdata.com,Database,Time Series Database,US,active
QuestDB,questdb.io,Database,Time Series Database,UK,active
InfluxDB,influxdata.com,Database,Time Series Database,US,active
SurrealDB,surrealdb.com,Database,Multi-Model Database,UK,active
ScaleGrid,scalegrid.io,Database,Database Management,US,active
DBeaver,dbeaver.io,Database,Database GUI,US,active
Beekeeper Studio,beekeeperstudio.io,Database,Database GUI,US,active
DbVisualizer,dbvis.com,Database,Database GUI,Sweden,active
DbGate,dbgate.org,Database,Database GUI,Czech Republic,active
HeidiSQL,heidisql.com,Database,Database GUI,Germany,active
Adminer,adminer.org,Database,Database GUI,Czech Republic,active
Bytebase,bytebase.com,Database,Database DevOps,Hong Kong,active
Milvus,milvus.io,Database,Vector Database,US,active
Qdrant,qdrant.tech,Database,Vector Database,Germany,active
Chroma,trychroma.com,Database,Vector Database,US,active
LanceDB,lancedb.com,Database,Vector Database,US,active
pgvector,github.com/pgvector,Database,Vector Database,US,active
UptimeRobot,uptimerobot.com,Monitoring & Logging,Uptime Monitoring,Turkey,active
Hyperping,hyperping.io,Monitoring & Logging,Uptime Monitoring,France,active
StatusCake,statuscake.com,Monitoring & Logging,Uptime Monitoring,UK,active
Uptime Kuma,uptime.kuma.pet,Monitoring & Logging,Uptime Monitoring,Hong Kong,active
HetrixTools,hetrixtools.com,Monitoring & Logging,Uptime Monitoring,US,active
Cronitor,cronitor.io,Monitoring & Logging,Cron Monitoring,US,active
Site24x7,site24x7.com,Monitoring & Logging,Full-Stack Monitoring,US,active
Pingdom,pingdom.com,Monitoring & Logging,Uptime Monitoring,Sweden,active
Uptrends,uptrends.com,Monitoring & Logging,Uptime Monitoring,Netherlands,active
Swetrix,swetrix.com,Monitoring & Logging,Web Analytics,Ukraine,active
PagerDuty,pagerduty.com,Monitoring & Logging,Incident Management,US,active
Opsgenie,opsgenie.com,Monitoring & Logging,Incident Management,US,active
Incident.io,incident.io,Monitoring & Logging,Incident Management,UK,active
Grafana OnCall,grafana.com/products/oncall,Monitoring & Logging,On-Call Management,US,active
FireHydrant,firehydrant.com,Monitoring & Logging,Incident Management,US,active
AllQuiet,allquiet.app,Monitoring & Logging,Incident Management,Germany,active
ilert,ilert.com,Monitoring & Logging,Incident Management,Germany,active
Statuspage,statuspage.io,Monitoring & Logging,Status Page,US,active
Cachet,cachethq.io,Monitoring & Logging,Status Page,UK,active
AppDynamics,appdynamics.com,Monitoring & Logging,APM,US,active
Jaeger,jaegertracing.io,Monitoring & Logging,Distributed Tracing,US,active
Zipkin,zipkin.io,Monitoring & Logging,Distributed Tracing,US,active
Prometheus,prometheus.io,Monitoring & Logging,Metrics,US,active
Loki,grafana.com/oss/loki,Monitoring & Logging,Log Management,US,active
Fluentd,fluentd.org,Monitoring & Logging,Log Management,US,active
Vector,vector.dev,Monitoring & Logging,Log Management,US,active
Maestro Mobile,maestro.dev,Mobile Development,Mobile Testing,US,active
Flipper,flippercloud.io,Mobile Development,Feature Flags,US,active
Apptimize,apptimize.com,Mobile Development,A/B Testing,US,active
Bitbar,bitbar.com,Mobile Development,Mobile Testing Cloud,Finland,active
Flutter,flutter.dev,Mobile Development,Cross-Platform Framework,US,active
React Native,reactnative.dev,Mobile Development,Cross-Platform Framework,US,active
Capacitor,capacitorjs.com,Mobile Development,Cross-Platform Framework,US,active
Tauri,tauri.app,Mobile Development,Cross-Platform Framework,US,active
.NET MAUI,dotnet.microsoft.com/apps/maui,Mobile Development,Cross-Platform Framework,US,active
Expo Updates,expo.dev/updates,Mobile Development,OTA Updates,US,active
Emerge Tools,emergetools.com,Mobile Development,App Size Analysis,US,active
Runway Mobile,runway.team,Mobile Development,Release Management,US,active
MLflow,mlflow.org,AI/ML Tools,MLOps,US,active
Kubeflow,kubeflow.org,AI/ML Tools,MLOps,US,active
Weights & Biases,wandb.ai,AI/ML Tools,Experiment Tracking,US,active
Neptune.ai,neptune.ai,AI/ML Tools,Experiment Tracking,Poland,active
DVC,dvc.org,AI/ML Tools,Data Versioning,US,active
ClearML,clear.ml,AI/ML Tools,MLOps,Israel,active
ZenML,zenml.io,AI/ML Tools,MLOps,Germany,active
Metaflow,metaflow.org,AI/ML Tools,MLOps,US,active
Feast,feast.dev,AI/ML Tools,Feature Store,US,active
Evidently AI,evidentlyai.com,AI/ML Tools,ML Monitoring,US,active
Fiddler AI,fiddler.ai,AI/ML Tools,ML Monitoring,US,active
TrueFoundry,truefoundry.com,AI/ML Tools,ML Deployment,India,active
CrewAI,crewai.com,AI/ML Tools,AI Agent Framework,US,active
AutoGen,microsoft.github.io/autogen,AI/ML Tools,AI Agent Framework,US,active
Semantic Kernel,learn.microsoft.com/semantic-kernel,AI/ML Tools,AI Agent Framework,US,active
LlamaIndex,llamaindex.ai,AI/ML Tools,AI Agent Framework,US,active
LangGraph,langchain-ai.github.io/langgraph,AI/ML Tools,AI Agent Framework,US,active
Haystack,haystack.deepset.ai,AI/ML Tools,AI Agent Framework,Germany,active
Rasa,rasa.com,AI/ML Tools,Conversational AI,Germany,active
Bifrost AI Gateway,github.com/maximhq/bifrost,AI/ML Tools,AI Gateway,US,active
LiteLLM,litellm.ai,AI/ML Tools,AI Gateway,US,active
OpenRouter,openrouter.ai,AI/ML Tools,AI Gateway,US,active
Portkey,portkey.ai,AI/ML Tools,AI Gateway,India,active
Braintrust,braintrust.dev,AI/ML Tools,AI Observability,US,active
Galileo AI,rungalileo.io,AI/ML Tools,AI Observability,US,active
Confident AI,confident-ai.com,AI/ML Tools,AI Evaluation,US,active
Arize AI,arize.com,AI/ML Tools,AI Observability,US,active
Guardrails AI,guardrailsai.com,AI/ML Tools,AI Safety,US,active
Prompt Layer,promptlayer.com,AI/ML Tools,Prompt Management,US,active
Humanloop,humanloop.com,AI/ML Tools,Prompt Management,UK,active
Codeium,codeium.com,AI/ML Tools,AI Code Completion,US,active
Devin,cognition.ai/devin,AI/ML Tools,AI Coding Agent,US,active
Sweep AI,sweep.dev,AI/ML Tools,AI Coding Agent,US,active
Augment Code,augmentcode.com,AI/ML Tools,AI Code Assistant,US,active
Palo Alto Prisma Cloud,paloaltonetworks.com/prisma/cloud,Security,Cloud Security,US,active
ZeroPath,zeropath.com,Security,SAST,US,active
Invicti,invicti.com,Security,DAST,US,active
Trivy,aquasecurity.github.io/trivy,Security,Container Security,US,active
Grype,anchore.com/grype,Security,Container Security,US,active
Falco,falco.org,Security,Runtime Security,US,active
Tenable,tenable.com,Security,Vulnerability Management,US,active
CodeClimate,codeclimate.com,Security,Code Quality,US,active
Codiga,codiga.io,Security,Code Analysis,France,active
Mend,mend.io,Security,SCA,Israel,active
OWASP ZAP,zaproxy.org,Security,DAST,US,active
Gitleaks,gitleaks.io,Security,Secrets Detection,US,active
TruffleHog,trufflesecurity.com,Security,Secrets Detection,US,active
Talisman,thoughtworks.github.io/talisman,Security,Secrets Detection,India,active
Salt Security,salt.security,Security,API Security,US,active
Noname Security,nonamesecurity.com,Security,API Security,US,active
42Crunch,42crunch.com,Security,API Security,France,active
Wallarm,wallarm.com,Security,API Security,US,active
Traceable AI,traceable.ai,Security,API Security,US,active
Teleport,goteleport.com,Security,Access Management,US,active
Boundary,boundaryproject.io,Security,Access Management,US,active
StepSecurity,stepsecurity.io,Security,CI/CD Security,US,active
Coder Security,chainguard.dev,Security,Supply Chain Security,US,active
Sigstore,sigstore.dev,Security,Supply Chain Security,US,active
Visual Studio Live Share,visualstudio.microsoft.com/services/live-share,Collaboration,Pair Programming,US,active
CodeTogether,codetogether.com,Collaboration,Pair Programming,US,active
Tuple,tuple.app,Collaboration,Pair Programming,US,active
Pop,pop.com,Collaboration,Pair Programming,US,active
Linear,linear.app,Collaboration,Project Management,US,active
Shortcut,shortcut.com,Collaboration,Project Management,US,active
Height,height.app,Collaboration,Project Management,US,active
Graphite Dev,graphite.dev,Collaboration,Code Review,US,active
ReviewBoard,reviewboard.org,Collaboration,Code Review,US,active
Phabricator,phacility.com,Collaboration,Code Review,US,active
Upsource,jetbrains.com/upsource,Collaboration,Code Review,Czech Republic,active
Atlan,atlan.com,Data Tools,Data Catalog,US,active
Collibra,collibra.com,Data Tools,Data Catalog,Belgium,active
DataHub,datahubproject.io,Data Tools,Data Catalog,US,active
OpenMetadata,open-metadata.org,Data Tools,Data Catalog,US,active
Monte Carlo,montecarlodata.com,Data Tools,Data Observability,US,active
Anomalo,anomalo.com,Data Tools,Data Quality,US,active
Metaplane,metaplane.dev,Data Tools,Data Quality,US,active
Great Expectations,greatexpectations.io,Data Tools,Data Quality,US,active
Soda,soda.io,Data Tools,Data Quality,Belgium,active
dbt,getdbt.com,Data Tools,Data Transformation,US,active
Dagster,dagster.io,Data Tools,Data Orchestration,US,active
Prefect,prefect.io,Data Tools,Data Orchestration,US,active
Mage AI,mage.ai,Data Tools,Data Orchestration,US,active
Orchestra,getorchestra.io,Data Tools,Data Orchestration,UK,active
Apache Airflow,airflow.apache.org,Data Tools,Data Orchestration,US,active
Observable,observablehq.com,Data Tools,Data Visualization,US,active
Plotly,plotly.com,Data Tools,Data Visualization,Canada,active
Metabase,metabase.com,Data Tools,Data Visualization,US,active
Redash,redash.io,Data Tools,Data Visualization,Israel,active
Superset,superset.apache.org,Data Tools,Data Visualization,US,active
Lightdash,lightdash.com,Data Tools,Data Visualization,UK,active
Cube,cube.dev,Data Tools,Data Visualization,US,active
Cypress,cypress.io,Testing,E2E Testing,US,active
Playwright,playwright.dev,Testing,E2E Testing,US,active
Selenium,selenium.dev,Testing,E2E Testing,US,active
TestCafe,testcafe.io,Testing,E2E Testing,US,active
Puppeteer,pptr.dev,Testing,Browser Automation,US,active
Autonoma,getautonoma.com,Testing,AI Testing,US,active
BugBug,bugbug.io,Testing,E2E Testing,Poland,active
Ghost Inspector,ghostinspector.com,Testing,E2E Testing,US,active
k6,k6.io,Testing,Load Testing,Sweden,active
Gatling,gatling.io,Testing,Load Testing,France,active
Locust,locust.io,Testing,Load Testing,Sweden,active
Artillery,artillery.io,Testing,Load Testing,UK,active
BlazeMeter,blazemeter.com,Testing,Load Testing,US,active
NeoLoad,neotys.com,Testing,Load Testing,France,active
OctoPerf,octoperf.com,Testing,Load Testing,France,active
Speedscale,speedscale.com,Testing,Load Testing,US,active
Apache JMeter,jmeter.apache.org,Testing,Load Testing,US,active
Apache Pulsar,pulsar.apache.org,Infrastructure & DevOps,Message Queue,US,active
RabbitMQ,rabbitmq.com,Infrastructure & DevOps,Message Queue,US,active
NATS,nats.io,Infrastructure & DevOps,Message Queue,US,active
AutoMQ,automq.com,Infrastructure & DevOps,Message Queue,China,active
Apache Kafka,kafka.apache.org,Infrastructure & DevOps,Event Streaming,US,active
Redpanda,redpanda.com,Infrastructure & DevOps,Event Streaming,US,active
Make,make.com,Automation,Workflow Automation,Czech Republic,active
Workato,workato.com,Automation,Workflow Automation,US,active
Zapier,zapier.com,Automation,Workflow Automation,US,active
Temporal,temporal.io,Automation,Workflow Orchestration,US,active
Inngest,inngest.com,Automation,Workflow Orchestration,US,active
Windmill,windmill.dev,Automation,Workflow Orchestration,France,active
CloudZero,cloudzero.com,FinOps,Cloud Cost Management,US,active
Finout,finout.io,FinOps,Cloud Cost Management,Israel,active
nOps,nops.io,FinOps,Cloud Cost Management,US,active
CAST AI,cast.ai,FinOps,Kubernetes Cost Optimization,US,active
Kubecost,kubecost.com,FinOps,Kubernetes Cost Management,US,active
Flexera,flexera.com,FinOps,Cloud Cost Management,US,active
CloudChipr,cloudchipr.com,FinOps,Cloud Cost Management,US,active
Vantage,vantage.sh,FinOps,Cloud Cost Management,US,active
Infracost,infracost.io,FinOps,Infrastructure Cost,UK,active
Mailtrap,mailtrap.io,Communications,Email Testing,Ukraine,active
SparkPost,sparkpost.com,Communications,Email Delivery,US,active
Mailchimp Transactional,mailchimp.com/developer/transactional,Communications,Email Delivery,US,active
SendLayer,sendlayer.com,Communications,Email Delivery,US,active
Prismic,prismic.io,CMS,Headless CMS,France,active
Storyblok,storyblok.com,CMS,Headless CMS,Austria,active
Cosmic,cosmicjs.com,CMS,Headless CMS,US,active
Payload CMS,payloadcms.com,CMS,Headless CMS,US,active
Directus,directus.io,CMS,Headless CMS,US,active
Keystonejs,keystonejs.com,CMS,Headless CMS,Australia,active
Builder.io,builder.io,CMS,Visual CMS,US,active
Firecrawl,firecrawl.dev,Web Scraping,Data Extraction,US,active
Browse AI,browse.ai,Web Scraping,Data Extraction,Canada,active
Browserless,browserless.io,Web Scraping,Headless Browser,US,active
Crawlee,crawlee.dev,Web Scraping,Web Crawling,Czech Republic,active
Kadoa,kadoa.com,Web Scraping,AI Scraping,Germany,active
Browser Use,browser-use.com,Web Scraping,Browser Automation,US,active
Scrapy,scrapy.org,Web Scraping,Web Crawling,US,active
Phase,phase.dev,Security,Secrets Management,US,active
External Secrets Operator,external-secrets.io,Security,Secrets Management,US,active
Sealed Secrets,sealed-secrets.netlify.app,Security,Secrets Management,US,active
Molasses,molasses.app,Feature Management,Feature Flags,US,active
Statsig,statsig.com,Feature Management,Feature Flags,US,active
DevCycle,devcycle.com,Feature Management,Feature Flags,Canada,active
Flagr,github.com/openflagr/flagr,Feature Management,Feature Flags,US,active
Prefab,prefab.cloud,Feature Management,Feature Flags,US,active
Retool,retool.com,Internal Tools,Low-Code Platform,US,active
Appsmith,appsmith.com,Internal Tools,Low-Code Platform,US,active
Budibase,budibase.com,Internal Tools,Low-Code Platform,UK,active
Superblocks,superblocks.com,Internal Tools,Low-Code Platform,US,active
Airplane Dev,airplane.dev,Internal Tools,Internal Tools Platform,US,active
DronaHQ,dronahq.com,Internal Tools,Low-Code Platform,India,active
Noloco,noloco.io,Internal Tools,Low-Code Platform,Ireland,active
UI Bakery,uibakery.io,Internal Tools,Low-Code Platform,Ukraine,active
RedisInsight,redis.io/insight,Database,Database GUI,US,active
ChartDB,chartdb.io,Database,Database Visualization,US,active
Nile,thenile.dev,Database,Serverless Postgres,US,active
CozoDB,cozodb.org,Database,Embedded Database,US,active
PgBouncer,pgbouncer.org,Database,Connection Pooling,Estonia,active
EdgeDB,edgedb.com,Database,Graph-Relational Database,US,active
FerretDB,ferretdb.com,Database,MongoDB Alternative,US,active
RisingWave,risingwave.com,Database,Streaming Database,US,active
Materialize,materialize.com,Database,Streaming Database,US,active
Nile DB,thenile.dev,Database,Multi-Tenant Database,US,active
Tabular,tabular.io,Data Tools,Data Lakehouse,US,active
LakeFS,lakefs.io,Data Tools,Data Versioning,Israel,active
Delta Lake,delta.io,Data Tools,Data Lakehouse,US,active
Apache Iceberg,iceberg.apache.org,Data Tools,Data Lakehouse,US,active
Stitch Data,stitchdata.com,Data Tools,Data Integration,US,active
Polytomic,polytomic.com,Data Tools,Data Sync,US,active
Omnata,omnata.com,Data Tools,Data Sync,Australia,active
Shipyard,shipyardapp.com,Data Tools,Data Orchestration,US,active
Flyte,flyte.org,Data Tools,ML Orchestration,US,active
Hamilton,hamiltonframework.dev,Data Tools,Data Pipeline,US,active
Promptfoo,promptfoo.dev,AI/ML Tools,LLM Evaluation,US,active
DeepEval,deepeval.com,AI/ML Tools,LLM Evaluation,US,active
Ragas,ragas.io,AI/ML Tools,RAG Evaluation,India,active
Vellum,vellum.ai,AI/ML Tools,LLM Development,US,active
Instructor,useinstructor.com,AI/ML Tools,LLM Structured Output,US,active
Outlines,outlines-dev.github.io,AI/ML Tools,LLM Structured Output,France,active
LMQL,lmql.ai,AI/ML Tools,LLM Query Language,Germany,active
Vercel AI SDK,sdk.vercel.ai,AI/ML Tools,AI Development Kit,US,active
GPT4All,gpt4all.io,AI/ML Tools,Local LLM,US,active
LocalAI,localai.io,AI/ML Tools,Local LLM,Italy,active
Jan,jan.ai,AI/ML Tools,Local LLM,Singapore,active
LM Studio,lmstudio.ai,AI/ML Tools,Local LLM,US,active
Warp Terminal,warp.dev,Developer Experience,Terminal,US,active
Fig,fig.io,Developer Experience,Terminal,US,active
Zellij,zellij.dev,Developer Experience,Terminal,Israel,active
Gradle,gradle.org,Developer Experience,Build Tool,US,active
Bazel,bazel.build,Developer Experience,Build Tool,US,active
Turborepo,turbo.build,Developer Experience,Build Tool,US,active
Nx,nx.dev,Developer Experience,Build Tool,US,active
Pants,pantsbuild.org,Developer Experience,Build Tool,US,active
Buck2,buck2.build,Developer Experience,Build Tool,US,active
Pkl,pkl-lang.org,Developer Experience,Configuration Language,US,active
CUE,cuelang.org,Developer Experience,Configuration Language,Netherlands,active
Env0,env0.com,Infrastructure & DevOps,Environment Management,Israel,active
Scalr,scalr.com,Infrastructure & DevOps,Terraform Management,US,active
Terramate,terramate.io,Infrastructure & DevOps,Infrastructure as Code,Germany,active
Atmos,atmos.tools,Infrastructure & DevOps,Infrastructure as Code,US,active
