company_name,website,primary_category,subcategory,hq_country,status
Zudoku,zudoku.dev,Developer Tools,Documentation,USA,active
Docz,docz.site,Developer Tools,Documentation,Brazil,active
VitePress,vitepress.dev,Developer Tools,Documentation,USA,active
Starlight,starlight.astro.build,Developer Tools,Documentation,USA,active
Docsie,docsie.io,Developer Tools,Documentation,USA,active
Theneo,theneo.io,Developer Tools,Documentation,Georgia,active
Optic,useoptic.com,Developer Tools,Documentation,UK,active
Docsify,docsify.js.org,Developer Tools,Documentation,China,active
Antora,antora.org,Developer Tools,Documentation,USA,active
Markdoc,markdoc.dev,Developer Tools,Documentation,USA,active
Writerside,jetbrains.com/writerside,Developer Tools,Documentation,Czech Republic,active
Paligo,paligo.net,Developer Tools,Documentation,Sweden,active
HelpDocs,helpdocs.io,Developer Tools,Documentation,UK,active
Helpjuice,helpjuice.com,Developer Tools,Documentation,USA,active
Outline,getoutline.com,Developer Tools,Documentation,USA,active
Tettra,tettra.com,Developer Tools,Documentation,USA,active
Corilla,corilla.com,Developer Tools,Documentation,Ireland,active
Contentlayer,contentlayer.dev,Developer Tools,Documentation,Germany,active
Sphinx,sphinx-doc.org,Developer Tools,Documentation,USA,active
pdoc,pdoc.dev,Developer Tools,Documentation,Austria,active
Portray,github.com/timothycrosley/portray,Developer Tools,Documentation,USA,active
Specify,specifyapp.com,Design Tools,Design System,France,active
Knapsack,knapsack.cloud,Design Tools,Design System,USA,active
Backlight,backlight.dev,Design Tools,Design System,France,active
Catalog,catalog.style,Design Tools,Design System,Switzerland,active
Plasmic,plasmic.app,Design Tools,Design System,USA,active
Tokens Studio,tokens.studio,Design Tools,Design System,Netherlands,active
Style Dictionary,styledictionary.com,Design Tools,Design System,USA,active
Figma Tokens,figmatokens.com,Design Tools,Design System,Germany,active
Lingo App,lingoapp.com,Design Tools,Design System,USA,active
Interplay,interplayapp.com,Design Tools,Design System,UK,active
UXPin,uxpin.com,Design Tools,Design System,Poland,active
Bit,bit.dev,Design Tools,Component Library,Israel,active
MUI,mui.com,Design Tools,UI Component Library,USA,active
Ant Design,ant.design,Design Tools,UI Component Library,China,active
DaisyUI,daisyui.com,Design Tools,UI Component Library,Finland,active
Saas UI,saas-ui.dev,Design Tools,UI Component Library,Netherlands,active
Flowbite,flowbite.com,Design Tools,UI Component Library,Romania,active
Preline UI,preline.co,Design Tools,UI Component Library,USA,active
Tremor,tremor.so,Design Tools,UI Component Library,Germany,active
NextUI,nextui.org,Design Tools,UI Component Library,USA,active
Shoelace,shoelace.style,Design Tools,UI Component Library,USA,active
Park UI,park-ui.com,Design Tools,UI Component Library,USA,active
Wedges,wedges.dev,Design Tools,UI Component Library,UK,active
Paragon,useparagon.com,Developer Infrastructure,Integration Platform,USA,active
Prismatic,prismatic.io,Developer Infrastructure,Integration Platform,USA,active
HotGlue,hotglue.xyz,Developer Infrastructure,Integration Platform,USA,active
Truto,truto.one,Developer Infrastructure,Integration Platform,India,active
Finch,tryfinch.com,Developer Infrastructure,Integration Platform,USA,active
Pandium,pandium.com,Developer Infrastructure,Integration Platform,USA,active
Cyclr,cyclr.com,Developer Infrastructure,Integration Platform,UK,active
Xkit,xkit.co,Developer Infrastructure,Integration Platform,USA,active
Codat,codat.io,Developer Infrastructure,Integration Platform,UK,active
Supaglue,supaglue.com,Developer Infrastructure,Integration Platform,USA,active
Integry,integry.io,Developer Infrastructure,Integration Platform,Pakistan,active
Knit API,getknit.dev,Developer Infrastructure,Integration Platform,India,active
Peliqan,peliqan.io,Developer Infrastructure,Integration Platform,Belgium,active
Stacksync,stacksync.cloud,Developer Infrastructure,Integration Platform,France,active
Vantiq,vantiq.com,Developer Infrastructure,Integration Platform,USA,active
Baselime,baselime.io,Observability & Monitoring,APM,UK,active
Aspecto,aspecto.io,Observability & Monitoring,APM,Israel,active
Checkmk,checkmk.com,Observability & Monitoring,APM,Germany,active
LibreNMS,librenms.org,Observability & Monitoring,APM,UK,active
Alloy Agent,grafana.com/oss/alloy,Observability & Monitoring,APM,USA,active
Pyroscope,pyroscope.io,Observability & Monitoring,APM,USA,active
Parca,parca.dev,Observability & Monitoring,APM,USA,active
Netdata,netdata.cloud,Observability & Monitoring,APM,USA,active
ManageEngine APM,manageengine.com,Observability & Monitoring,APM,India,active
SolarWinds APM,solarwinds.com,Observability & Monitoring,APM,USA,active
Instana,ibm.com/products/instana,Observability & Monitoring,APM,Germany,active
Rely,rely.io,Developer Tools,Internal Developer Portal,Portugal,active
Blameless,blameless.com,Developer Tools,Incident Management,USA,active
Squadcast,squadcast.com,Developer Tools,Incident Management,India,active
Signl4,signl4.com,Developer Tools,Incident Management,Germany,active
Better Uptime,betteruptime.com,Developer Tools,Uptime Monitoring,Czech Republic,active
Oh Dear,ohdear.app,Developer Tools,Uptime Monitoring,Belgium,active
Freshping,freshworks.com/freshping,Developer Tools,Uptime Monitoring,India,active
OnlineOrNot,onlineornot.com,Developer Tools,Uptime Monitoring,Australia,active
OpenVox,openvox.dev,Developer Infrastructure,Infrastructure as Code,USA,active
Firefly,firefly.ai,Developer Infrastructure,Infrastructure as Code,Israel,active
Cyclops,cyclops-ui.com,Developer Infrastructure,Infrastructure as Code,Croatia,active
Wing,wing.cloud,Developer Infrastructure,Infrastructure as Code,Israel,active
Terratag,env0.com/terratag,Developer Infrastructure,Infrastructure as Code,Israel,active
CloudSkew,cloudskew.com,Developer Infrastructure,Infrastructure as Code,India,active
Frontegg,frontegg.com,Security,Authentication,Israel,active
Nango Auth,nango.dev,Security,Authentication,USA,active
AuthZed,authzed.com,Security,Authorization,USA,active
Opal,opal.dev,Security,Authorization,USA,active
Warrant,warrant.dev,Security,Authorization,USA,active
Permify,permify.co,Security,Authorization,Turkey,active
SpiceDB,authzed.com/spicedb,Security,Authorization,USA,active
Casdoor,casdoor.org,Security,Authentication,China,active
Authelia,authelia.com,Security,Authentication,France,active
Pomerium,pomerium.com,Security,Authentication,USA,active
BoundaryProject,boundaryproject.io,Security,Authentication,USA,active
Logto,logto.io,Security,Authentication,China,active
Polar,polar.sh,Payments & Billing,Payment Processing,Sweden,active
Flexprice,flexprice.io,Payments & Billing,Usage Billing,USA,active
Kill Bill,killbill.io,Payments & Billing,Subscription Management,USA,active
BillaBear,billabear.com,Payments & Billing,Subscription Management,UK,active
Amberflo,amberflo.io,Payments & Billing,Usage Billing,USA,active
Seldon,seldon.io,AI & ML,MLOps,UK,active
MLRun,mlrun.org,AI & ML,MLOps,Israel,active
Superlinked,superlinked.com,AI & ML,MLOps,UK,active
Valohai,valohai.com,AI & ML,MLOps,Finland,active
Optuna,optuna.org,AI & ML,MLOps,Japan,active
Polyaxon,polyaxon.com,AI & ML,MLOps,USA,active
Iguazio,iguazio.com,AI & ML,MLOps,Israel,active
Tecton,tecton.ai,AI & ML,Feature Store,USA,active
Tigris,tigrisdata.com,Cloud & Infrastructure,Object Storage,USA,active
Storj,storj.io,Cloud & Infrastructure,Object Storage,USA,active
Filebase,filebase.com,Cloud & Infrastructure,Object Storage,USA,active
Scaleway Object Storage,scaleway.com/object-storage,Cloud & Infrastructure,Object Storage,France,active
Linode Object Storage,linode.com/products/object-storage,Cloud & Infrastructure,Object Storage,USA,active
IDrive e2,idrive.com/e2,Cloud & Infrastructure,Object Storage,USA,active
Exoscale Object Storage,exoscale.com,Cloud & Infrastructure,Object Storage,Switzerland,active
IONOS Object Storage,ionos.com,Cloud & Infrastructure,Object Storage,Germany,active
OVHcloud Object Storage,ovhcloud.com,Cloud & Infrastructure,Object Storage,France,active
Impossible Cloud,impossible.cloud,Cloud & Infrastructure,Object Storage,Germany,active
4EVERLAND Storage,4everland.org,Cloud & Infrastructure,Object Storage,China,active
Ceph,ceph.io,Cloud & Infrastructure,Object Storage,USA,active
SeaweedFS,seaweedfs.com,Cloud & Infrastructure,Object Storage,USA,active
GarageHQ,garagehq.deuxfleurs.fr,Cloud & Infrastructure,Object Storage,France,active
Zenko,zenko.io,Cloud & Infrastructure,Object Storage,USA,active
RGW Ceph,docs.ceph.com,Cloud & Infrastructure,Object Storage,USA,active
SwiftStack,swiftstack.com,Cloud & Infrastructure,Object Storage,USA,acquired
Cloudian,cloudian.com,Cloud & Infrastructure,Object Storage,USA,active
KODO,qiniu.com,Cloud & Infrastructure,Object Storage,China,active
Zinc,zincsearch.com,Search,Search Engine,USA,active
Manticore Search,manticoresearch.com,Search,Search Engine,USA,active
Sonic,crates.io/crates/sonic-server,Search,Search Engine,France,active
Bleve,blevesearch.com,Search,Search Engine,USA,active
Xapian,xapian.org,Search,Search Engine,UK,active
Tantivy,github.com/quickwit-oss/tantivy,Search,Search Engine,France,active
Orama,oramasearch.com,Search,Search Engine,Italy,active
Pushover,pushover.net,Developer Infrastructure,Notifications,USA,active
Notifiarr,notifiarr.com,Developer Infrastructure,Notifications,USA,active
Sendbird,sendbird.com,Developer Infrastructure,Notifications,USA,active
Userback,userback.io,Customer Success,Customer Feedback,Australia,active
Liveblocks,liveblocks.io,Developer Infrastructure,Collaboration,UK,active
Daily.co,daily.co,Developer Infrastructure,Video SDK,USA,active
Ditto,ditto.live,Data & Storage,Database,USA,active
RxDB,rxdb.info,Data & Storage,Database,Germany,active
Stargate,stargate.io,Data & Storage,Database,USA,active
Couchbase,couchbase.com,Data & Storage,Database,USA,active
RavenDB,ravendb.net,Data & Storage,Database,USA,active
Keploy,keploy.io,Testing,API Testing,India,active
Specmatic,specmatic.io,Testing,Contract Testing,India,active
Karate Labs,karatelabs.io,Testing,API Testing,USA,active
REST-assured,rest-assured.io,Testing,API Testing,USA,active
Grafana k6,k6.io,Testing,Load Testing,Sweden,active
NBomber,nbomber.com,Testing,Load Testing,USA,active
Flood,flood.io,Testing,Load Testing,Australia,active
Encore.dev,encore.dev,Developer Tools,Backend Framework,Sweden,active
Effect,effect.website,Developer Tools,Backend Framework,Switzerland,active
AdonisJS,adonisjs.com,Developer Tools,Backend Framework,India,active
Fastify,fastify.dev,Developer Tools,Backend Framework,USA,active
Elysia,elysiajs.com,Developer Tools,Backend Framework,Thailand,active
Oak,oakserver.github.io,Developer Tools,Backend Framework,USA,active
Fresh,fresh.deno.dev,Developer Tools,Backend Framework,USA,active
Analog,analogjs.org,Developer Tools,Backend Framework,USA,active
Spring Boot,spring.io,Developer Tools,Backend Framework,USA,active
Quarkus,quarkus.io,Developer Tools,Backend Framework,USA,active
APImetrics,apimetrics.io,API Tools,API Monitoring,UK,active
Assertible,assertible.com,API Tools,API Monitoring,USA,active
APIFlash,apiflash.com,API Tools,API Tools,Singapore,active
SonarQube Security,sonarqube.org,Security,SAST,France,active
Orca Security,orca.security,Security,Cloud Security,USA,active
Lacework,lacework.com,Security,Cloud Security,USA,active
Sysdig,sysdig.com,Security,Container Security,USA,active
Gerrit,gerritcodereview.com,Developer Tools,Code Review,USA,active
Phorge,phorge.it,Developer Tools,Code Review,Italy,active
OneDev,onedev.io,Developer Tools,Git Hosting,China,active
Spot by NetApp,spot.io,Cloud & Infrastructure,Cloud Cost,USA,active
ProsperOps,prosperops.com,Cloud & Infrastructure,Cloud Cost,USA,active
Densify,densify.com,Cloud & Infrastructure,Cloud Cost,Canada,active
CloudBolt,cloudbolt.io,Cloud & Infrastructure,Cloud Cost,USA,active
Apptio Cloudability,apptio.com,Cloud & Infrastructure,Cloud Cost,USA,active
Ternary,ternary.app,Cloud & Infrastructure,Cloud Cost,USA,active
Cloudability,cloudability.com,Cloud & Infrastructure,Cloud Cost,USA,acquired
SADA,sada.com,Cloud & Infrastructure,Cloud Cost,USA,active
Openblocks,openblocks.dev,Developer Tools,Low-Code Platform,USA,active
Pocketblocks,pocketblocks.dev,Developer Tools,Low-Code Platform,USA,active
Softr,softr.io,Developer Tools,Low-Code Platform,Germany,active
Rows,rows.com,Developer Tools,Low-Code Platform,Portugal,active
Grist,getgrist.com,Developer Tools,Low-Code Platform,USA,active
Teable,teable.io,Developer Tools,Low-Code Platform,China,active
Undb,undb.io,Developer Tools,Low-Code Platform,China,active
Corteza,cortezaproject.org,Developer Tools,Low-Code Platform,Slovenia,active
Joget,joget.org,Developer Tools,Low-Code Platform,Malaysia,active
Mendix,mendix.com,Developer Tools,Low-Code Platform,Netherlands,active
Betty Blocks,bettyblocks.com,Developer Tools,Low-Code Platform,Netherlands,active
Caspio,caspio.com,Developer Tools,Low-Code Platform,USA,active
